fiyat;marka;seri;model;yil;yakit;vites;km;motor_gucu_hp;motor_hacmi_cc;cekis;renk;garanti;kimden
32750;Opel;Corsa;1.2 Twinport Essentia;2009;Benzin;Yarý Otomatik;163000;80;1229;Önden;Siyah;Hayýr;Sahibinden
36900;Opel;Corsa;1.2 Essentia;2011;Benzin & LPG;Manuel;99000;80;1229;Önden;Mavi;Hayýr;Sahibinden
39500;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin;Manuel;25500;85;1229;Önden;Lacivert;Hayýr;Sahibinden
25000;Opel;Corsa;1.0 Essentia;2006;Benzin & LPG;Manuel;211000;60;998;Önden;Beyaz;Hayýr;Sahibinden
46750;Opel;Corsa;1.4 Twinport Essentia;2013;Benzin;Otomatik;56000;100;1364;Önden;Beyaz;Hayýr;Sahibinden
37900;Opel;Corsa;1.2 Enjoy;2009;Benzin & LPG;Yarý Otomatik;163000;51;1200;Önden;Siyah;Hayýr;Sahibinden
37000;Opel;Corsa;1.4 Sport;2008;Benzin;Otomatik;80500;76;1401;Önden;Siyah;Evet;Sahibinden
25700;Opel;Corsa;1.4 GLS;1999;Benzin;Otomatik;145000;90;1389;Önden;Beyaz;Hayýr;Sahibinden
26000;Opel;Corsa;1.0 ECO Club;2004;Benzin;Yarý Otomatik;164000;58;973;Önden;Kahverengi;Hayýr;Sahibinden
34750;Opel;Corsa;1.4 Enjoy;2008;Benzin & LPG;Manuel;167000;90;1364;Önden;Gri;Hayýr;Sahibinden
49250;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin;Otomatik;70000;100;1364;Önden;Füme;Hayýr;Sahibinden
20800;Opel;Corsa;1.4 Comfort;2001;Benzin & LPG;Manuel;256000;90;1389;Önden;Beyaz;Evet;Sahibinden
28500;Opel;Corsa;1.2 Silverline;2006;Benzin & LPG;Manuel;194500;80;1229;Önden;Siyah;Hayýr;Galeriden
48500;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;46000;75;1248;Önden;Beyaz;Hayýr;Galeriden
46000;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin;Manuel;25000;100;1364;Önden;Kahverengi;Hayýr;Galeriden
46950;Opel;Corsa;1.4 Twinport Enjoy;2011;Benzin & LPG;Otomatik;152000;100;1364;Önden;Gümüþ Gri;Hayýr;Sahibinden
24250;Opel;Corsa;1.2 Essentia;2005;Benzin;Manuel;130000;76;1201;Önden;Kýrmýzý;Hayýr;Sahibinden
30800;Opel;Corsa;1.4 Enjoy;2007;Benzin & LPG;Manuel;159000;90;1364;Önden;Lacivert;Hayýr;Sahibinden
41750;Opel;Corsa;1.3 CDTI Enjoy 111;2011;Dizel;Manuel;94230;90;1248;Önden;Siyah;Evet;Galeriden
44750;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;96000;75;1248;Önden;Gümüþ Gri;Hayýr;Sahibinden
24750;Opel;Corsa;1.4 100. Yýl;2000;Benzin;Otomatik;240000;76;1201;Önden;Gümüþ Gri;Hayýr;Galeriden
54000;Opel;Corsa;1.2 Essentia;2017;Benzin;Manuel;2964;70;1229;Önden;Gri;Hayýr;Galeriden
32000;Opel;Corsa;1.3 CDTI Essentia;2006;Dizel;Yarý Otomatik;190000;70;1248;Önden;Siyah;Hayýr;Sahibinden
20000;Opel;Corsa;1.4 Swing;1998;Benzin;Manuel;157800;90;1389;Önden;Lacivert;Hayýr;Sahibinden
29500;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Yarý Otomatik;170000;70;1248;Önden;Mor;Hayýr;Galeriden
23750;Opel;Corsa;1.4 GLS;2000;Benzin & LPG;Manuel;170000;90;1389;Önden;Beyaz;Hayýr;Galeriden
29000;Opel;Corsa;1.3 CDTI Enjoy;2005;Dizel;Manuel;156000;70;1248;Önden;Kýrmýzý;Hayýr;Sahibinden
50750;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin;Otomatik;26200;76;1201;Önden;Gri;Evet;Galeriden
23500;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;221000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
32000;Opel;Corsa;1.2 Twinport Essentia;2005;Benzin;Yarý Otomatik;144000;51;1200;Önden;Beyaz;Hayýr;Sahibinden
22500;Opel;Corsa;1.3 CDTI Enjoy;2004;Dizel;Manuel;189000;70;1248;Önden;Yeþil;Hayýr;Galeriden
43000;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin;Manuel;37000;85;1229;Önden;Gri;Hayýr;Sahibinden
30000;Opel;Corsa;1.4 GLS;2000;Benzin;Manuel;59000;90;1389;Önden;Kýrmýzý;Hayýr;Sahibinden
41750;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;60000;75;1248;Önden;Beyaz;Evet;Galeriden
34000;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Yarý Otomatik;121000;70;1248;Önden;Gümüþ Gri;Hayýr;Sahibinden
51500;Opel;Corsa;1.2 Twinport Active;2014;Benzin;Yarý Otomatik;54000;85;1229;Önden;Lacivert;Hayýr;Sahibinden
35850;Opel;Corsa;1.4 Enjoy;2007;Benzin;Otomatik;190000;90;1364;Önden;Siyah;Hayýr;Galeriden
31000;Opel;Corsa;1.2 Essentia;2005;Benzin;Manuel;113000;51;1200;4WD;Lacivert;Hayýr;Sahibinden
20000;Opel;Corsa;1.4 GLS;2000;Benzin & LPG;Manuel;205000;90;1389;Önden;Kýrmýzý;Hayýr;Galeriden
21750;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Otomatik;170000;90;1389;Önden;Gri;Hayýr;Sahibinden
46250;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin;Yarý Otomatik;32850;85;1229;Önden;Kýrmýzý;Hayýr;Sahibinden
44500;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin;Manuel;74000;100;1364;Önden;Kahverengi;Hayýr;Sahibinden
54450;Opel;Corsa;1.4 Essentia;2015;Benzin;Otomatik;62000;76;1201;Önden;Beyaz;Hayýr;Galeriden
22000;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Manuel;204000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
29750;Opel;Corsa;1.3 CDTI Essentia;2008;Dizel;Manuel;240000;75;1248;Önden;Mavi;Hayýr;Galeriden
41000;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin;Manuel;42000;85;1229;Önden;Gri;Hayýr;Sahibinden
39500;Opel;Corsa;1.4 Twinport Enjoy 111;2010;Benzin;Manuel;61000;100;1364;Önden;Siyah;Hayýr;Sahibinden
32500;Opel;Corsa;1.4 Cosmo;2004;Benzin & LPG;Manuel;116500;90;1364;Önden;Siyah;Hayýr;Sahibinden
26900;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Manuel;230000;51;1201;Önden;Gümüþ Gri;Hayýr;Sahibinden
27750;Opel;Corsa;1.0 ECO Club;2003;Benzin;Yarý Otomatik;67000;51;1200;Önden;Yeþil;Hayýr;Sahibinden
23000;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;263000;51;1601;Önden;Beyaz;Hayýr;Sahibinden
40900;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;139000;75;1248;Önden;Gri;Hayýr;Galeriden
59750;Opel;Corsa;1.4 Design;2017;Benzin;Otomatik;7500;90;1398;Önden;Beyaz;Evet;Galeriden
29250;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Manuel;185000;70;1248;Önden;Bordo;Hayýr;Galeriden
20500;Opel;Corsa;1.4 Swing;1998;Benzin;Manuel;160000;90;1389;Önden;Lacivert;Hayýr;Sahibinden
19000;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Manuel;195000;60;1389;Önden;Bordo;Hayýr;Sahibinden
60000;Opel;Corsa;1.4 Essentia;2017;Benzin;Yarý Otomatik;1500;90;1398;Önden;Beyaz;Evet;Galeriden
45900;Opel;Corsa;1.2 Twinport Essentia;2011;Benzin;Yarý Otomatik;41342;80;1229;Önden;Lacivert;Evet;Sahibinden
27000;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Manuel;195000;70;1248;Önden;Gri;Hayýr;Sahibinden
32500;Opel;Corsa;1.4 Cosmo;2004;Benzin;Manuel;110000;90;1364;Önden;Lacivert;Hayýr;Sahibinden
17500;Opel;Corsa;1.3 CDTI Sport;2006;Dizel;Manuel;235000;90;1248;Önden;Beyaz;Hayýr;Galeriden
43500;Opel;Corsa;1.2 Essentia;2015;Benzin;Manuel;69000;70;1229;Önden;Sarý;Evet;Galeriden
32500;Opel;Corsa;1.2 Enjoy;2009;Benzin;Manuel;96000;80;1229;Önden;Siyah;Hayýr;Sahibinden
18500;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Manuel;300000;60;1389;Önden;Gri;Hayýr;Galeriden
54000;Opel;Corsa;1.3 CDTI Enjoy;2013;Dizel;Manuel;15119;75;1248;Önden;Beyaz;Hayýr;Sahibinden
45000;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;133000;75;1248;Önden;Beyaz;Hayýr;Galeriden
32500;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin;Manuel;77220;85;1229;Önden;Füme;Hayýr;Sahibinden
42500;Opel;Corsa;1.3 CDTI Active;2014;Dizel;Manuel;121000;95;1248;Önden;Beyaz;Evet;Galeriden
46000;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;22500;75;1248;Önden;Siyah;Hayýr;Sahibinden
62000;Opel;Corsa;1.4 Enjoy;2016;Benzin;Yarý Otomatik;9500;90;1398;Önden;Mavi;Evet;Galeriden
21950;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Manuel;149000;90;1389;Önden;Yeþil;Hayýr;Galeriden
29500;Opel;Corsa;1.3 CDTI Enjoy;2008;Dizel;Manuel;138300;75;1248;Önden;Lacivert;Hayýr;Sahibinden
19500;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Manuel;230000;90;1389;Önden;Yeþil;Hayýr;Galeriden
17000;Opel;Corsa;1.4 GLS;1998;Benzin & LPG;Manuel;209000;51;1201;Önden;Gümüþ Gri;Hayýr;Sahibinden
57900;Opel;Corsa;1.4 Design;2016;Benzin;Otomatik;52000;90;1398;Önden;Beyaz;Evet;Galeriden
31500;Opel;Corsa;1.2 Enjoy;2005;Benzin;Manuel;70000;80;1229;Önden;Gümüþ Gri;Hayýr;Sahibinden
43500;Opel;Corsa;1.2 Enjoy;2009;Benzin;Yarý Otomatik;65000;80;1229;Önden;Gri;Hayýr;Sahibinden
26500;Opel;Corsa;1.3 CDTI Enjoy;2005;Dizel;Yarý Otomatik;210000;70;1248;Önden;Mavi;Hayýr;Galeriden
57000;Opel;Corsa;1.4 Design;2016;Benzin;Otomatik;26000;90;1398;Önden;Beyaz;Evet;Galeriden
22750;Opel;Corsa;1.2 Swing;1999;Benzin;Manuel;143000;65;1199;Önden;Kýrmýzý;Hayýr;Galeriden
26500;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;165000;70;1248;Önden;Gri;Hayýr;Sahibinden
19750;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Manuel;281000;90;1389;Önden;Bordo;Evet;Galeriden
24000;Opel;Corsa;1.4 GLS;1999;Benzin;Otomatik;134000;90;1389;Önden;Gri;Evet;Galeriden
25750;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;207000;70;1248;Önden;Lacivert;Hayýr;Sahibinden
32000;Opel;Corsa;1.3 CDTI Silverline;2006;Dizel;Yarý Otomatik;165000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
23900;Opel;Corsa;1.2 Essentia;2005;Benzin;Manuel;153000;80;1229;Önden;Mavi;Hayýr;Galeriden
54850;Opel;Corsa;1.4 Essentia;2015;Benzin;Otomatik;44000;76;1201;Önden;Kýrmýzý;Evet;Galeriden
41500;Opel;Corsa;1.4 Enjoy;2008;Benzin;Otomatik;125000;90;1364;Önden;Mavi;Hayýr;Sahibinden
32500;Opel;Corsa;1.3 CDTI Essentia;2012;Dizel;Manuel;140000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
27650;Opel;Corsa;1.4 100. Yýl;2000;Benzin & LPG;Otomatik;71000;51;1201;Önden;Sarý;Hayýr;Galeriden
41000;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin;Manuel;77000;85;1229;Önden;Kahverengi;Hayýr;Galeriden
44038;Opel;Corsa;1.3 CDTI Enjoy;2011;Dizel;Manuel;81000;75;1248;Önden;Siyah;Hayýr;Sahibinden
48000;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;63000;75;1248;Önden;Gri;Hayýr;Sahibinden
27300;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;208000;70;1248;Önden;Bordo;Hayýr;Sahibinden
62900;Opel;Corsa;1.4 Design;2017;Benzin;Otomatik;5500;90;1398;Önden;Füme;Evet;Galeriden
29500;Opel;Corsa;1.3 CDTI Enjoy;2004;Dizel;Manuel;142500;70;1248;Önden;Gümüþ Gri;Hayýr;Galeriden
31950;Opel;Corsa;1.2 Enjoy;2008;Benzin & LPG;Manuel;127000;80;1229;Önden;Mavi;Hayýr;Sahibinden
27500;Opel;Corsa;1.3 CDTI Essentia;2006;Dizel;Manuel;190000;75;1248;Önden;Beyaz;Hayýr;Galeriden
22500;Opel;Corsa;1.4 Comfort;2001;Benzin & LPG;Manuel;217000;90;1389;Önden;Yeþil;Hayýr;Sahibinden
30000;Opel;Corsa;1.2 Twinport Essentia;2007;Benzin;Yarý Otomatik;89700;80;1229;Önden;Þampanya;Hayýr;Galeriden
30000;Opel;Corsa;1.2 Silverline;2006;Benzin;Yarý Otomatik;132525;80;1229;Önden;Gri;Hayýr;Galeriden
46500;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;97000;75;1248;Önden;Beyaz;Hayýr;Galeriden
29750;Opel;Corsa;1.3 CDTI Enjoy;2005;Dizel;Yarý Otomatik;160000;70;1248;Önden;Beyaz;Hayýr;Galeriden
41750;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;126000;75;1248;Önden;Beyaz;Hayýr;Galeriden
20500;Opel;Corsa;1.4 Swing;1997;Benzin;Manuel;85300;60;1389;Önden;Kýrmýzý;Hayýr;Galeriden
47500;Opel;Corsa;1.4 Twinport Essentia;2013;Benzin;Otomatik;81000;100;1364;Önden;Gümüþ Gri;Evet;Sahibinden
42000;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;116000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
31000;Opel;Corsa;1.4 Enjoy;2007;Benzin & LPG;Manuel;159000;101;1401;Önden;Gümüþ Gri;Evet;Sahibinden
21750;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Otomatik;170000;60;1389;Önden;Beyaz;Hayýr;Galeriden
63900;Opel;Corsa;1.4 Enjoy;2017;Benzin;Otomatik;2000;90;1398;Önden;Kýrmýzý;Evet;Galeriden
38900;Opel;Corsa;1.3 CDTI Essentia;2010;Dizel;Manuel;97000;75;1248;Önden;Gümüþ Gri;Evet;Galeriden
68750;Opel;Corsa;1.4 Essentia;2017;Benzin;Otomatik;6400;90;1398;Önden;Mavi;Evet;Sahibinden
39000;Opel;Corsa;1.2 Enjoy;2009;Benzin;Yarý Otomatik;49500;80;1229;Önden;Gri;Hayýr;Sahibinden
30000;Opel;Corsa;1.2 Essentia;2007;Benzin;Manuel;197000;80;1229;Önden;Gümüþ Gri;Hayýr;Sahibinden
16600;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Manuel;197800;76;1201;Önden;Mavi;Hayýr;Galeriden
20000;Opel;Corsa;1.4 Swing;1996;Benzin & LPG;Manuel;164000;60;1389;Önden;Beyaz;Hayýr;Sahibinden
18500;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Manuel;161000;90;1389;Önden;Mavi;Evet;Galeriden
38350;Opel;Corsa;1.4 Enjoy;2009;Benzin & LPG;Manuel;90000;90;1364;Önden;Gri;Evet;Sahibinden
17500;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Manuel;234000;90;1389;Önden;Beyaz;Evet;Galeriden
24750;Opel;Corsa;1.4 Elegance;2001;Benzin;Manuel;205000;90;1389;Önden;Mavi;Hayýr;Galeriden
38750;Opel;Corsa;1.3 CDTI Cosmo;2008;Dizel;Yarý Otomatik;164000;90;1248;Önden;Lacivert;Hayýr;Sahibinden
23000;Opel;Corsa;1.2 Club;2003;Benzin & LPG;Manuel;135000;51;1200;Önden;Kýrmýzý;Hayýr;Sahibinden
58400;Opel;Corsa;1.4 Enjoy;2015;Benzin;Yarý Otomatik;39000;90;1398;Önden;Füme;Evet;Galeriden
49750;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin;Otomatik;96000;100;1364;Önden;Beyaz;Hayýr;Galeriden
42500;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin & LPG;Manuel;74000;85;1229;Önden;Beyaz;Hayýr;Galeriden
23000;Opel;Corsa;1.4 GLS;2000;Benzin & LPG;Manuel;165000;76;1201;Önden;Mavi;Hayýr;Sahibinden
49800;Opel;Corsa;1.4 Twinport Enjoy 111;2011;Benzin;Otomatik;26188;76;1201;Önden;Gri;Hayýr;Galeriden
35500;Opel;Corsa;1.4 Enjoy;2012;Benzin;Manuel;22000;101;1401;Önden;Siyah;Hayýr;Sahibinden
42000;Opel;Corsa;1.3 CDTI Enjoy;2011;Dizel;Manuel;130000;95;1248;Önden;Gümüþ Gri;Hayýr;Sahibinden
37500;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;119000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
44750;Opel;Corsa;1.2 Twinport Active;2014;Benzin;Manuel;57000;85;1229;Önden;Beyaz;Hayýr;Sahibinden
67500;Opel;Corsa;1.4 Color Edition;2015;Benzin;Yarý Otomatik;7500;90;1398;Önden;Kýrmýzý;Evet;Galeriden
41500;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Manuel;44575;85;1229;Önden;Gümüþ Gri;Hayýr;Galeriden
49500;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;48300;75;1248;Önden;Siyah;Hayýr;Sahibinden
27000;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;207000;70;1248;Önden;Mavi;Hayýr;Galeriden
27800;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;180000;70;1248;Önden;Gümüþ Gri;Hayýr;Sahibinden
30750;Opel;Corsa;1.2 Essentia;2009;Benzin;Manuel;157000;76;1200;Önden;Siyah;Hayýr;Galeriden
21499;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Otomatik;198000;90;1389;Önden;Yeþil;Hayýr;Sahibinden
28500;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Manuel;178000;70;1248;Önden;Sarý;Hayýr;Sahibinden
29000;Opel;Corsa;1.2 Essentia;2004;Benzin;Manuel;57000;80;1229;Önden;Gümüþ Gri;Hayýr;Galeriden
27500;Opel;Corsa;1.3 CDTI Essentia;2006;Dizel;Manuel;235000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
45900;Opel;Corsa;1.4 Twinport Enjoy;2013;Benzin;Manuel;53000;100;1364;Önden;Siyah;Hayýr;Galeriden
28300;Opel;Corsa;1.4 Cosmo;2004;Benzin;Yarý Otomatik;165000;90;1364;Önden;Siyah;Hayýr;Sahibinden
40000;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin;Manuel;57000;76;1201;Önden;Lacivert;Evet;Sahibinden
42950;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;115000;75;1248;Önden;Gri;Hayýr;Galeriden
11000;Opel;Corsa;1.4 Swing;1993;Benzin & LPG;Manuel;250000;60;1389;Önden;Yeþil;Hayýr;Sahibinden
30500;Opel;Corsa;1.3 CDTI Essentia;2007;Dizel;Manuel;227000;75;1248;Önden;Gümüþ Gri;Hayýr;Galeriden
27500;Opel;Corsa;1.4 Cosmo;2005;Benzin;Yarý Otomatik;149000;90;1364;Önden;Gri;Hayýr;Sahibinden
47500;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin;Otomatik;34000;100;1364;Önden;Füme;Hayýr;Sahibinden
43900;Opel;Corsa;1.4 Twinport Enjoy 111;2011;Benzin;Otomatik;35000;126;1601;Önden;Gri;Hayýr;Galeriden
29500;Opel;Corsa;1.3 CDTI Enjoy;2004;Dizel;Manuel;195000;70;1248;Önden;Beyaz;Evet;Galeriden
25500;Opel;Corsa;1.2 City;2004;Benzin & LPG;Manuel;160000;50;1401;Arkadan;Gümüþ Gri;Evet;Sahibinden
19500;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Manuel;150000;90;1389;Önden;Beyaz;Hayýr;Galeriden
33900;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;123000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
43700;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;100000;75;1248;Önden;Gri;Hayýr;Sahibinden
41500;Opel;Corsa;1.2 Enjoy;2009;Benzin;Yarý Otomatik;79000;80;1229;Önden;Lacivert;Hayýr;Sahibinden
25400;Opel;Corsa;1.2 Essentia;2004;Benzin;Manuel;142000;75;1199;Önden;Kýrmýzý;Hayýr;Sahibinden
41000;Opel;Corsa;1.2 Essentia;2012;Benzin;Manuel;62000;51;1200;Önden;Siyah;Hayýr;Sahibinden
35500;Opel;Corsa;1.2 Enjoy;2008;Benzin & LPG;Manuel;120000;80;1229;Önden;Yeþil;Evet;Sahibinden
12500;Opel;Corsa;1.6 GSi;1994;Benzin & LPG;Manuel;147000;101;1401;Önden;Gümüþ Gri;Hayýr;Sahibinden
47750;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin & LPG;Otomatik;97300;100;1364;Önden;Siyah;Evet;Sahibinden
15500;Opel;Corsa;1.2 Swing;1994;Benzin & LPG;Manuel;230000;45;1196;Önden;Beyaz;Hayýr;Sahibinden
26250;Opel;Corsa;1.2 Essentia;2004;Benzin & LPG;Manuel;155000;80;1229;Önden;Gümüþ Gri;Hayýr;Sahibinden
36900;Opel;Corsa;1.3 CDTI Enjoy;2011;Dizel;Manuel;115000;75;1248;Önden;Beyaz;Hayýr;Galeriden
34750;Opel;Corsa;1.3 CDTI Enjoy;2006;Dizel;Yarý Otomatik;154000;70;1248;Önden;Beyaz;Evet;Sahibinden
30500;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Yarý Otomatik;175000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
29500;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Manuel;209000;70;1248;Önden;Beyaz;Evet;Sahibinden
48400;Opel;Corsa;1.4 Twinport Enjoy 111;2010;Benzin;Otomatik;69000;76;1201;Önden;Gri;Hayýr;Sahibinden
50900;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin;Otomatik;31000;100;1364;Önden;Siyah;Hayýr;Sahibinden
21550;Opel;Corsa;1.3 CDTI Cosmo;2004;Dizel;Manuel;284000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
14500;Opel;Corsa;1.3 CDTI Sport;2005;Dizel;Manuel;318000;51;1201;Önden;Beyaz;Hayýr;Sahibinden
41500;Opel;Corsa;1.3 CDTI Enjoy;2010;Dizel;Manuel;122877;90;1248;Önden;Siyah;Hayýr;Sahibinden
31000;Opel;Corsa;1.4 Elegance;2001;Benzin & LPG;Manuel;75500;90;1389;Önden;Yeþil;Hayýr;Sahibinden
19900;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Otomatik;212000;60;1389;Önden;Yeþil;Evet;Galeriden
26000;Opel;Corsa;1.2 Essentia;2004;Benzin;Yarý Otomatik;193600;51;1200;Önden;Lacivert;Hayýr;Sahibinden
42750;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin;Manuel;29000;85;1229;Önden;Gri;Hayýr;Sahibinden
35300;Opel;Corsa;1.3 CDTI Essentia;2007;Dizel;Manuel;135000;75;1248;Önden;Gri;Hayýr;Sahibinden
40500;Opel;Corsa;1.3 CDTI Essentia;2012;Dizel;Manuel;123000;75;1248;Önden;Gümüþ Gri;Hayýr;Sahibinden
25000;Opel;Corsa;1.0 ECO Club;2004;Benzin & LPG;Manuel;180000;50;1200;Önden;Kýrmýzý;Evet;Galeriden
21500;Opel;Corsa;1.2 Swing;2000;Benzin;Otomatik;208000;101;1201;Önden;Gümüþ Gri;Hayýr;Sahibinden
32000;Opel;Corsa;1.3 CDTI Essentia;2006;Dizel;Manuel;195000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
20250;Opel;Corsa;1.4 GLS;1998;Benzin;Manuel;170000;76;1201;Önden;Yeþil;Hayýr;Sahibinden
43500;Opel;Corsa;1.2 Twinport Enjoy;2010;Benzin;Yarý Otomatik;62000;85;1229;Önden;Gümüþ Gri;Hayýr;Sahibinden
39850;Opel;Corsa;1.3 CDTI Enjoy 111;2011;Dizel;Manuel;111000;90;1248;Önden;Gri;Hayýr;Sahibinden
43900;Opel;Corsa;1.3 CDTI Essentia;2012;Dizel;Manuel;102000;75;1248;Önden;Kahverengi;Hayýr;Sahibinden
30000;Opel;Corsa;1.2 Essentia;2005;Benzin;Yarý Otomatik;179000;75;1199;Önden;Gümüþ Gri;Hayýr;Sahibinden
27750;Opel;Corsa;1.3 CDTI Enjoy;2008;Dizel;Manuel;157000;75;1248;Önden;Siyah;Hayýr;Galeriden
43500;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;104000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
24750;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;183300;75;1686;Önden;Beyaz;Hayýr;Sahibinden
35500;Opel;Corsa;1.3 CDTI Silverline;2006;Dizel;Yarý Otomatik;200000;70;1248;Önden;Mavi;Hayýr;Sahibinden
23750;Opel;Corsa;1.3 CDTI Silverline;2006;Dizel;Yarý Otomatik;250000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
39000;Opel;Corsa;1.3 CDTI Enjoy 111;2010;Dizel;Manuel;133000;76;1201;Önden;Gri;Hayýr;Sahibinden
48000;Opel;Corsa;1.4 Twinport Enjoy;2014;Benzin;Manuel;30000;76;1201;Önden;Beyaz;Hayýr;Sahibinden
47250;Opel;Corsa;1.3 CDTI Enjoy;2014;Dizel;Manuel;124000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
38750;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Manuel;53000;85;1229;Önden;Lacivert;Hayýr;Sahibinden
21500;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;202000;101;1601;Önden;Beyaz;Hayýr;Galeriden
40900;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;84000;75;1248;Önden;Beyaz;Evet;Sahibinden
25750;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;210000;70;1248;Önden;Siyah;Hayýr;Galeriden
17000;Opel;Corsa;1.4 Swing;1997;Benzin;Manuel;211000;90;1389;Önden;Yeþil;Hayýr;Sahibinden
26250;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;193000;70;1248;Önden;Lacivert;Hayýr;Sahibinden
59500;Opel;Corsa;1.4 Enjoy;2015;Benzin;Yarý Otomatik;8000;90;1398;Önden;Siyah;Hayýr;Galeriden
18500;Opel;Corsa;1.5 TD ECO;2000;Dizel;Manuel;199999;67;1488;Önden;Beyaz;Hayýr;Sahibinden
28250;Opel;Corsa;1.4 Enjoy;2004;Benzin & LPG;Yarý Otomatik;130000;90;1364;Önden;Lacivert;Hayýr;Sahibinden
